"","data_1.sale_price","data_1.land_sq","data_1.zipcode","data_1.residential_units","data_1.commercial_units"
"5273",732500,0,10031,1,0
"5274",422940,0,10031,1,0
"5275",300000,0,10031,1,0
"5276",525000,0,10031,1,0
"5277",539000,0,10031,1,0
"5278",605000,0,10031,1,0
"5279",540000,0,10031,1,0
"5280",680000,0,10031,1,0
"5281",760000,0,10031,1,0
"5282",820000,0,10031,1,0
"5283",305000,0,10031,1,0
"5284",337000,0,10031,1,0
"5285",245000,0,10031,1,0
"5286",575000,0,10031,1,0
"5287",285000,0,10031,1,0
"5288",699000,0,10031,1,0
"5289",1200000,0,10031,1,0
"5290",1050000,0,10031,1,0
"5291",955000,0,10031,1,0
"5292",5500000,7500,10031,0,2
"5293",6000000,7611,10031,0,4
"5294",1000000,14874,10031,0,1
"5295",984000,4996,10031,0,0
"5296",250000,4992,10031,0,0
"5297",500000,1088,10031,2,0
"5298",10175000,6394,10027,30,0
"5299",5325000,7200,10027,34,0
"5300",1560000,4296,10031,23,0
"5301",1650000,3922,10031,20,0
"5302",3335000,4000,10031,24,3
"5303",2525367,4580,10031,24,0
"5304",4347532,4246,10031,25,0
"5305",14480000,3997,10031,22,0
"5306",599604,5396,10031,21,0
"5307",4250000,5396,10031,28,0
"5308",705000,1632,10031,8,0
"5309",4450041,10991,10027,55,1
"5310",5205709,10991,10027,53,0
"5311",17000000,34978,10027,130,0
"5312",3190596,8746,10031,39,0
"5313",2770780,9992,10031,42,0
"5314",71500,0,10027,0,0
"5315",82500,0,10027,0,0
"5316",82500,0,10027,0,0
"5317",71500,0,10027,0,0
"5318",71500,0,10027,0,0
"5319",71500,0,10027,0,0
"5320",72500,0,10027,0,0
"5321",50000,0,10031,0,0
"5322",35000,0,10031,0,0
"5323",455000,0,10031,0,0
"5324",510000,0,10031,0,0
"5325",360000,0,10031,0,0
"5326",304200,0,10031,0,0
"5327",240000,0,10031,0,0
"5328",245000,0,10031,0,0
"5329",24000000,6797,10031,0,11
"5330",1372800,5016,10027,0,1
"5331",227200,2575,10027,0,0
"5332",5000000,5881,10027,0,0
"5333",5801300,7494,10027,0,1
"5334",16891134,19983,10027,0,1
"5335",440000,2880,10463,2,0
"5336",950000,5000,10034,2,0
"5337",4826000,4675,10034,22,4
"5338",726131,3175,10463,9,0
"5339",1058070,3600,10463,21,0
"5340",1765614,3475,10463,18,2
"5341",1125000,3000,10463,9,0
"5342",1849364,4200,10034,20,0
"5343",3250442,5250,10034,30,2
"5344",7041000,22500,10034,60,0
"5345",3000000,7500,10034,41,0
"5346",4050000,10000,10034,47,0
"5347",6400470,11250,10034,44,0
"5348",2182000,4460,10034,25,0
"5349",3170000,4500,10034,22,3
"5350",4400000,7550,10034,36,0
"5351",2267413,7500,10034,31,0
"5352",7517000,7500,10034,41,0
"5353",365000,0,10034,0,0
"5354",150000,0,10034,0,0
"5355",490763,0,10034,0,0
"5356",135000,0,10034,0,0
"5357",291000,0,10034,0,0
"5358",390000,0,10034,0,0
"5359",495000,0,10034,0,0
"5360",325000,0,10034,0,0
"5361",319000,0,10034,0,0
"5362",349000,0,10034,0,0
"5363",280000,0,10034,0,0
"5364",243000,0,10034,0,0
"5365",270000,0,10034,0,0
"5366",385000,0,10034,0,0
"5367",320000,0,10034,0,0
"5368",288000,0,10034,0,0
"5369",245000,0,10034,0,0
"5370",340000,0,10034,0,0
"5371",385000,0,10034,0,0
"5372",435000,0,10034,0,0
"5373",310000,0,10034,0,0
"5374",450000,0,10034,0,0
"5375",367000,0,10034,0,0
"5376",205000,0,10034,0,0
"5377",375000,0,10034,0,0
"5378",500000,0,10034,0,0
"5379",355000,0,10034,0,0
"5380",375000,0,10034,0,0
"5381",197500,0,10034,0,0
"5382",239000,0,10034,0,0
"5383",379000,0,10034,0,0
"5384",384500,0,10034,0,0
"5385",377000,0,10034,0,0
"5386",152000,0,10034,0,0
"5387",337500,0,10034,0,0
"5388",253700,0,10034,0,0
"5389",240000,0,10034,0,0
"5390",252000,0,10034,0,0
"5391",217500,0,10034,0,0
"5392",179000,0,10034,0,0
"5393",279000,0,10034,0,0
"5394",384500,0,10034,0,0
"5395",245000,0,10034,0,0
"5396",150000,0,10034,0,0
"5397",249000,0,10034,0,0
"5398",265000,0,10034,0,0
"5399",242500,0,10034,0,0
"5400",149000,0,10034,0,0
"5401",210000,0,10034,0,0
"5402",487127,0,10034,0,0
"5403",460000,0,10034,0,0
"5404",375000,0,10034,0,0
"5405",235000,0,10034,0,0
"5406",270000,0,10034,0,0
"5407",339000,0,10034,0,0
"5408",78494,0,10034,0,0
"5409",298500,0,10034,0,0
"5410",224000,0,10034,0,0
"5411",180492,0,10034,0,0
"5412",200000,0,10034,0,0
"5413",182500,0,10034,0,0
"5414",250000,0,10034,0,0
"5415",250000,0,10034,0,0
"5416",180000,0,10034,0,0
"5417",270000,0,10034,0,0
"5418",475000,0,10034,0,0
"5419",250000,0,10034,0,0
"5420",275000,0,10034,0,0
"5421",175000,0,10034,0,0
"5422",275000,0,10034,0,0
"5423",299000,0,10034,0,0
"5424",289000,0,10034,0,0
"5425",326000,0,10034,0,0
"5426",304000,0,10034,0,0
"5427",350000,0,10034,0,0
"5428",360000,0,10034,0,0
"5429",271000,0,10034,0,0
"5430",335000,0,10034,0,0
"5431",320000,0,10034,0,0
"5432",165000,0,10034,0,0
"5433",180000,0,10034,0,0
"5434",470000,0,10034,0,0
"5435",200000,0,10034,1,0
"5436",365000,0,10034,1,0
"5437",196365,0,10034,1,0
"5438",328000,0,10034,1,0
"5439",9498200,79600,10034,0,1
"5440",1137500,17875,10034,0,1
"5441",1056250,17875,10034,0,1
"5442",1056250,17875,10034,0,1
"5443",3250000,17875,10034,0,1
"5444",2250000,10000,10034,0,2
"5445",3500000,11000,10040,0,0
"5446",2661282,18900,10034,0,0
"5447",1515000,10432,10034,0,1
"5448",520000,0,10001,0,0
"5449",359000,0,10001,0,0
"5450",485000,0,10001,0,0
"5451",440000,0,10001,0,0
"5452",265000,0,10001,0,0
"5453",322500,0,10001,0,0
"5454",304000,0,10001,0,0
"5455",215750,0,10001,0,0
"5456",540000,0,10001,0,0
"5457",330000,0,10001,0,0
"5458",285000,0,10001,0,0
"5459",399000,0,10001,0,0
"5460",650000,0,10001,0,0
"5461",306000,0,10001,0,0
"5462",289000,0,10001,0,0
"5463",457000,0,10001,0,0
"5464",995000,0,10001,0,0
"5465",506000,0,10001,0,0
"5466",437000,0,10001,0,0
"5467",266217,0,10001,0,0
"5468",471868,0,10001,0,0
"5469",1150000,9875,10018,0,3
"5470",21850000,9875,10018,0,3
"5471",26500000,2469,10018,0,1
"5472",27500000,19800,10018,0,1
"5473",3700000,2173,10001,0,0
"5474",8749999,2468,10001,0,0
"5475",13125000,7406,10001,0,0
"5476",4375000,2468,10001,0,0
"5477",4000000,7657,10018,0,0
"5478",3700000,2469,10018,0,1
"5479",21250000,7406,10018,0,1
"5480",6500000,2469,10018,0,1
"5481",10,0,10010,0,0
"5482",5625000,2375,10003,8,1
"5483",3000000,1840,10003,8,0
"5484",39000000,15112,10010,94,0
"5485",1075000,0,10003,0,0
"5486",260000,0,10010,0,0
"5487",300000,0,10010,0,0
"5488",284934,0,10010,0,0
"5489",395000,0,10003,0,0
"5490",388000,0,10003,0,0
"5491",565000,0,10003,0,0
"5492",560000,0,10003,0,0
"5493",450000,0,10003,0,0
"5494",385000,0,10003,0,0
"5495",419000,0,10003,0,0
"5496",820000,0,10003,0,0
"5497",505000,0,10003,0,0
"5498",658000,0,10003,0,0
"5499",525000,0,10003,0,0
"5500",550000,0,10003,0,0
"5501",550000,0,10003,0,0
"5502",280000,0,10010,0,0
"5503",270000,0,10010,0,0
"5504",689000,0,10010,0,0
"5505",457500,0,10010,0,0
"5506",765000,0,10010,0,0
"5507",466500,0,10010,0,0
"5508",342500,0,10010,0,0
"5509",355000,0,10010,0,0
"5510",425000,0,10010,0,0
"5511",480000,0,10010,0,0
"5512",601500,0,10010,0,0
"5513",1680000,0,10010,0,0
"5514",426000,0,10010,0,0
"5515",1265000,0,10010,0,0
"5516",1050000,0,10010,0,0
"5517",383000,0,10010,0,0
"5518",3295888,0,10010,0,0
"5519",415000,0,10010,0,0
"5520",326000,0,10010,0,0
"5521",595000,0,10010,0,0
"5522",415000,0,10010,0,0
"5523",615000,0,10010,0,0
"5524",1040000,0,10010,0,0
"5525",515000,0,10010,0,0
"5526",400000,0,10010,0,0
"5527",254520,0,10010,0,0
"5528",263640,0,10010,0,0
"5529",260000,0,10016,0,0
"5530",335000,0,10016,0,0
"5531",222066,0,10016,0,0
"5532",339000,0,10016,0,0
"5533",265000,0,10016,0,0
"5534",325000,0,10016,0,0
"5535",285000,0,10016,0,0
"5536",1,4000,10010,30,0
"5537",1200000,0,10010,1,0
"5538",745000,0,10010,1,0
"5539",810000,0,10010,1,0
"5540",630000,0,10010,1,0
"5541",1370000,0,10010,1,0
"5542",570000,0,10010,1,0
"5543",900000,0,10010,1,0
"5544",950000,0,10010,1,0
"5545",719000,0,10010,1,0
"5546",950000,0,10010,1,0
"5547",586000,0,10010,1,0
"5548",670000,0,10010,1,0
"5549",1233750,0,10010,1,0
"5550",2380000,0,10010,1,0
"5551",2060000,0,10010,1,0
"5552",2145000,0,10010,1,0
"5553",865000,0,10010,1,0
"5554",1185000,0,10010,1,0
"5555",915000,0,10010,1,0
"5556",865000,0,10010,1,0
"5557",1195000,0,10010,1,0
"5558",895000,0,10010,1,0
"5559",890968,0,10010,1,0
"5560",890000,0,10010,1,0
"5561",920000,0,10010,1,0
"5562",925000,0,10010,1,0
"5563",2175000,0,10010,1,0
"5564",890000,0,10010,1,0
"5565",2762500,0,10010,1,0
"5566",955000,0,10010,1,0
"5567",2000000,0,10010,1,0
"5568",2443800,0,10010,1,0
"5569",2200000,0,10010,1,0
"5570",2000000,0,10010,1,0
"5571",2005000,0,10010,1,0
"5572",2265000,0,10010,1,0
"5573",2406800,0,10010,1,0
"5574",400000,0,10016,1,0
"5575",451500,0,10016,1,0
"5576",695000,0,10016,1,0
"5577",1139900,0,10016,1,0
"5578",1750000,0,10016,1,0
"5579",410000,0,10016,1,0
"5580",1085000,0,10016,1,0
"5581",531000,0,10016,1,0
"5582",655000,0,10016,1,0
"5583",650000,0,10016,1,0
"5584",1100000,0,10016,1,0
"5585",380000,0,10016,1,0
"5586",710000,0,10016,1,0
"5587",660000,0,10016,1,0
"5588",1776000,0,10016,1,0
"5589",410000,0,10016,1,0
"5590",650000,0,10016,1,0
"5591",660000,0,10016,1,0
"5592",1127500,0,10016,1,0
"5593",740000,0,10016,1,0
"5594",1045000,0,10016,1,0
"5595",726101,0,10016,1,0
"5596",665000,0,10016,1,0
"5597",640000,0,10016,1,0
"5598",630000,0,10016,1,0
"5599",232500,0,10016,1,0
"5600",425000,0,10016,1,0
"5601",800000,0,10016,1,0
"5602",655000,0,10016,1,0
"5603",850000,0,10016,1,0
"5604",718500,0,10016,1,0
"5605",1150000,0,10016,1,0
"5606",605000,0,10016,1,0
"5607",837500,0,10016,1,0
"5608",658000,0,10016,1,0
"5609",615000,0,10016,1,0
"5610",670000,0,10016,1,0
"5611",620000,0,10016,1,0
"5612",650000,0,10016,1,0
"5613",1300000,0,10016,1,0
"5614",490000,0,10016,1,0
"5615",790000,0,10016,1,0
"5616",545000,0,10016,1,0
"5617",619000,0,10016,1,0
"5618",525000,0,10016,1,0
"5619",998000,0,10016,1,0
"5620",920000,0,10016,1,0
"5621",630000,0,10016,1,0
"5622",1050000,0,10016,1,0
"5623",815000,0,10016,1,0
"5624",950000,0,10016,1,0
"5625",915000,0,10016,1,0
"5626",825000,0,10016,1,0
"5627",800000,0,10016,1,0
"5628",1400000,0,10016,1,0
"5629",875000,0,10016,1,0
"5630",875000,0,10016,1,0
"5631",985000,0,10016,1,0
"5632",810000,0,10016,1,0
"5633",900000,0,10016,1,0
"5634",2060000,0,10016,1,0
"5635",1650000,0,10016,1,0
"5636",690000,0,10016,1,0
"5637",910000,0,10016,1,0
"5638",10,0,10016,1,0
"5639",1825000,0,10016,1,0
"5640",900000,0,10016,1,0
"5641",645500,0,10016,1,0
"5642",2975000,0,10016,1,0
"5643",860000,0,10016,1,0
"5644",962500,0,10016,1,0
"5645",751000,0,10016,1,0
"5646",630000,0,10016,1,0
"5647",1263000,0,10016,1,0
"5648",415000,0,10016,1,0
"5649",435000,0,10016,1,0
"5650",275000,0,10016,1,0
"5651",779000,0,10016,1,0
"5652",1113998,0,10016,1,0
"5653",1150000,0,10016,1,0
"5654",882000,0,10016,1,0
"5655",930000,0,10016,1,0
"5656",860000,0,10016,1,0
"5657",725000,0,10016,1,0
"5658",10,0,10016,1,0
"5659",695000,0,10016,1,0
"5660",700000,0,10016,1,0
"5661",10,0,10016,1,0
"5662",10,0,10016,1,0
"5663",785000,0,10016,1,0
"5664",10,0,10016,1,0
"5665",740000,0,10016,1,0
"5666",1100000,0,10016,1,0
"5667",760000,0,10016,1,0
"5668",1750000,0,10016,1,0
"5669",3250000,0,10016,1,0
"5670",840000,0,10016,1,0
"5671",565025,0,10016,1,0
"5672",720000,0,10016,1,0
"5673",779000,0,10016,1,0
"5674",960000,0,10016,1,0
"5675",23500,0,10016,1,0
"5676",970000,0,10016,1,0
"5677",1771250,0,10016,1,0
"5678",730000,0,10016,1,0
"5679",999901,0,10016,1,0
"5680",1560000,0,10016,1,0
"5681",2100000,0,10016,1,0
"5682",770000,0,10016,1,0
"5683",1850000,0,10016,1,0
"5684",850000,0,10016,1,0
"5685",976000,0,10016,1,0
"5686",5000000,2168,10003,3,1
"5687",2750000,0,10010,1,0
"5688",515000,0,10010,0,0
"5689",381150,0,10010,0,0
"5690",535000,0,10010,0,0
"5691",399000,0,10010,0,0
"5692",375000,0,10010,0,0
"5693",455000,0,10010,0,0
"5694",695000,0,10010,0,0
"5695",320000,0,10010,0,0
"5696",420000,0,10010,0,0
"5697",499990,0,10016,0,0
"5698",1330000,0,10016,0,0
"5699",980000,0,10016,0,0
"5700",650000,0,10016,0,0
"5701",999500,0,10016,0,0
"5702",600000,0,10016,0,0
"5703",545000,0,10016,0,0
"5704",650000,0,10016,0,0
"5705",980000,0,10016,0,0
"5706",545000,0,10016,0,0
"5707",1100000,0,10016,0,0
"5708",650000,0,10016,0,0
"5709",890000,0,10016,0,0
"5710",1210000,0,10016,0,0
"5711",625000,0,10016,0,0
"5712",665000,0,10016,0,0
"5713",513000,0,10016,0,0
"5714",1890000,0,10016,0,0
"5715",740000,0,10016,0,0
"5716",849000,0,10016,0,0
"5717",2750000,1680,10016,0,1
"5718",725000,2918,10016,0,0
"5719",172125000,45190,0,0,0
"5720",32250000,14144,10010,0,3
"5721",4500000,3680,10003,0,1
"5722",15988218,0,10012,0,0
"5723",10,1082,10012,1,1
"5724",6950000,1707,10013,8,1
"5725",6250000,2485,10013,26,2
"5726",9500000,2795,10012,15,2
"5727",3350000,1909,10012,18,0
"5728",19700000,6529,10013,42,3
"5729",22625000,3636,10012,27,2
"5730",1100000,2465,10012,18,2
"5731",4600000,2636,10012,16,1
"5732",1,4027,10012,20,0
"5733",33500000,2112,10012,8,2
"5734",118472,0,10012,0,0
"5735",262500,0,10012,0,0
"5736",2410000,0,10012,0,0
"5737",4300000,0,10012,0,0
"5738",3130000,0,10012,0,0
"5739",2650000,0,10012,0,0
"5740",3100000,0,10012,0,0
"5741",2850000,0,10012,0,0
"5742",1550000,0,10012,0,0
"5743",2700000,0,10012,0,0
"5744",700000,0,10013,1,0
"5745",875000,0,10012,1,0
"5746",750000,0,10012,1,0
"5747",1150000,0,10012,1,0
"5748",1100000,0,10012,1,0
"5749",700000,0,10012,1,0
"5750",700000,0,10012,1,0
"5751",7900000,0,10012,1,0
"5752",325000,2475,10012,3,1
"5753",650000,2475,10012,3,1
"5754",1495000,0,10013,1,0
"5755",3362500,0,10013,1,0
"5756",1909218,0,10013,1,0
"5757",1250000,0,10012,1,0
"5758",1500000,0,10012,1,0
"5759",1505000,0,10012,1,0
"5760",1505000,0,10012,1,0
"5761",2494712,0,10013,1,0
"5762",3563875,0,10013,1,0
"5763",2900000,0,10013,1,0
"5764",6694993,0,10013,1,0
"5765",1445915,0,10012,1,0
"5766",6396771,0,10012,1,0
"5767",1100000,0,10013,0,1
"5768",2800000,0,10013,0,0
"5769",2702500,0,10013,0,0
"5770",4300000,0,10013,0,0
"5771",345000,0,10012,0,0
"5772",525000,0,10012,0,0
"5773",22625000,4875,10012,0,3
"5774",17487180,3325,10012,3,1
"5775",5299145,3378,10012,4,2
"5776",7500000,2500,10012,0,1
"5777",825000,0,10002,0,0
"5778",45000,0,10002,0,0
"5779",466860,0,10002,0,0
"5780",470000,0,10002,0,0
"5781",1218150,0,10002,0,0
"5782",1726000,0,10002,0,0
"5783",3400000,2500,10002,2,1
"5784",650000,0,10002,1,0
"5785",585000,0,10002,1,0
"5786",3300000,2115,10002,20,4
"5787",2950000,2188,10002,22,0
"5788",10,2056,10002,10,0
"5789",3350000,2300,10002,20,0
"5790",1400000,2308,10002,9,0
"5791",3500000,2185,10002,15,3
"5792",11300000,4282,10002,26,7
"5793",7625000,3045,10002,20,3
"5794",3920000,2000,10002,10,2
"5795",5500000,2525,10002,20,0
"5796",4500000,2500,10002,18,3
"5797",4300000,1650,10002,19,0
"5798",18000000,5000,10002,35,2
"5799",7000000,2884,10002,20,5
"5800",4750000,2250,10002,16,2
"5801",5895000,2196,10002,15,1
"5802",5325000,2187,10002,16,1
"5803",26000000,4435,10002,30,3
"5804",18300000,4368,10002,30,3
"5805",2000000,2527,10002,8,2
"5806",27500000,18375,10002,128,0
"5807",11850000,8904,10002,52,0
"5808",19100000,6725,10002,22,3
"5809",830000,0,10002,0,0
"5810",270000,0,10002,0,0
"5811",490000,0,10002,0,0
"5812",895000,0,10002,0,0
"5813",353000,0,10002,0,0
"5814",359000,0,10002,0,0
"5815",360000,0,10002,0,0
"5816",244000,0,10002,0,0
"5817",1610000,0,10002,0,0
"5818",370000,0,10002,0,0
"5819",400000,0,10002,0,0
"5820",435000,0,10002,0,0
"5821",590000,0,10002,0,0
"5822",67500,0,10002,0,0
"5823",385000,0,10002,0,0
"5824",469000,0,10002,0,0
"5825",425000,0,10002,0,0
"5826",412500,0,10002,0,0
"5827",345000,0,10002,0,0
"5828",735000,0,10002,0,0
"5829",637500,0,10002,0,0
"5830",270000,0,10002,0,0
"5831",313200,0,10002,0,0
"5832",312000,0,10002,0,0
"5833",190000,0,10002,0,0
"5834",385000,0,10002,0,0
"5835",500000,0,10002,0,0
"5836",415000,0,10002,0,0
"5837",1395000,0,10002,0,0
"5838",315000,0,10002,0,0
"5839",450000,0,10002,0,0
"5840",450000,0,10002,0,0
"5841",442000,0,10002,0,0
"5842",485000,0,10002,0,0
"5843",420000,0,10002,0,0
"5844",360000,0,10002,0,0
"5845",580000,0,10002,0,0
"5846",518000,0,10002,0,0
"5847",410000,0,10002,0,0
"5848",830000,0,10002,0,0
"5849",345000,0,10002,0,0
"5850",319000,0,10002,0,0
"5851",385000,0,10002,0,0
"5852",490000,0,10002,0,0
"5853",310000,0,10002,0,0
"5854",354000,0,10002,0,0
"5855",400000,0,10002,0,0
"5856",71460,0,10002,0,0
"5857",350000,0,10002,0,0
"5858",845000,0,10002,0,0
"5859",502500,0,10002,0,0
"5860",539250,0,10002,0,0
"5861",490000,0,10002,0,0
"5862",425000,0,10002,0,0
"5863",320000,0,10002,0,0
"5864",675000,0,10002,0,0
"5865",555000,0,10002,0,0
"5866",300000,0,10002,0,0
"5867",515000,0,10002,0,0
"5868",525000,0,10002,0,0
"5869",500000,0,10002,0,0
"5870",350000,0,10002,0,0
"5871",540000,0,10002,0,0
"5872",685000,0,10002,0,0
"5873",1020000,0,10002,0,0
"5874",575000,0,10002,0,0
"5875",435000,0,10002,0,0
"5876",529000,0,10002,0,0
"5877",975000,0,10002,0,0
"5878",379000,0,10002,0,0
"5879",260000,0,10002,0,0
"5880",301500,0,10002,0,0
"5881",585000,0,10002,0,0
"5882",630000,0,10002,0,0
"5883",640000,0,10002,0,0
"5884",635000,0,10002,0,0
"5885",400000,0,10002,0,0
"5886",600000,0,10002,0,0
"5887",475000,0,10002,0,0
"5888",600000,0,10002,0,0
"5889",490000,0,10002,0,0
"5890",429000,0,10002,0,0
"5891",455000,0,10002,0,0
"5892",720000,0,10002,0,0
"5893",498000,0,10002,0,0
"5894",625000,0,10002,0,0
"5895",449000,0,10002,0,0
"5896",605000,0,10002,0,0
"5897",333000,0,10002,0,0
"5898",499000,0,10002,0,0
"5899",816000,0,10002,0,0
"5900",425000,0,10002,0,0
"5901",519000,0,10002,0,0
"5902",570000,0,10002,0,0
"5903",680000,0,10002,0,0
"5904",508100,0,10002,0,0
"5905",405000,0,10002,0,0
"5906",300000,0,10002,0,0
"5907",290000,0,10002,0,0
"5908",700000,0,10002,0,0
"5909",465000,0,10002,0,0
"5910",625000,0,10002,0,0
"5911",200000,0,10002,0,0
"5912",695000,0,10002,0,0
"5913",422500,0,10002,0,0
"5914",1300000,0,10002,0,0
"5915",465000,0,10002,0,0
"5916",620000,0,10002,0,0
"5917",496000,0,10002,0,0
"5918",445000,0,10002,0,0
"5919",790000,0,10002,0,0
"5920",625000,0,10002,0,0
"5921",675000,0,10002,0,0
"5922",655000,0,10002,0,0
"5923",480000,0,10002,0,0
"5924",845000,0,10002,0,0
"5925",710000,0,10002,0,0
"5926",520000,0,10002,0,0
"5927",520000,0,10002,0,0
"5928",605000,0,10002,0,0
"5929",360000,0,10002,0,0
"5930",790000,0,10002,0,0
"5931",547000,0,10002,0,0
"5932",305000,0,10002,0,0
"5933",285000,0,10002,0,0
"5934",490000,0,10002,0,0
"5935",590000,0,10002,0,0
"5936",535000,0,10002,0,0
"5937",400000,0,10002,0,0
"5938",420000,0,10002,0,0
"5939",695000,0,10002,0,0
"5940",442000,0,10002,0,0
"5941",450000,0,10002,0,0
"5942",390000,0,10002,0,0
"5943",775000,0,10002,0,0
"5944",840000,0,10002,0,0
"5945",850000,0,10002,0,0
"5946",700000,0,10002,0,0
"5947",470000,0,10002,0,0
"5948",300000,0,10002,0,0
"5949",515000,0,10002,0,0
"5950",630000,0,10002,0,0
"5951",552500,0,10002,0,0
"5952",350000,0,10002,0,0
"5953",545000,0,10002,0,0
"5954",640000,0,10002,0,0
"5955",470000,0,10002,0,0
"5956",350000,0,10002,0,0
"5957",318000,0,10002,0,0
"5958",325000,0,10002,0,0
"5959",570000,0,10002,0,0
"5960",480000,0,10002,0,0
"5961",370000,0,10002,0,0
"5962",320000,0,10002,0,0
"5963",360000,0,10002,0,0
"5964",290000,0,10002,0,0
"5965",569000,0,10002,0,0
"5966",450000,0,10002,0,0
"5967",525000,0,10002,0,0
"5968",372000,0,10002,0,0
"5969",490000,0,10002,0,0
"5970",540000,0,10002,0,0
"5971",405000,0,10002,0,0
"5972",399998,0,10002,0,0
"5973",805000,0,10002,0,0
"5974",725000,0,10002,0,0
"5975",685000,0,10002,0,0
"5976",475000,0,10002,0,0
"5977",445000,0,10002,0,0
"5978",530000,0,10002,0,0
"5979",689000,0,10002,0,0
"5980",780000,0,10002,0,0
"5981",620000,0,10002,0,0
"5982",555000,0,10002,0,0
"5983",585000,0,10002,0,0
"5984",417500,0,10002,0,0
"5985",380000,0,10002,0,0
"5986",282000,0,10002,0,0
"5987",325000,0,10002,0,0
"5988",650000,0,10002,0,0
"5989",515000,0,10002,0,0
"5990",615000,0,10002,0,0
"5991",600000,0,10002,0,0
"5992",400000,0,10002,0,0
"5993",452500,0,10002,0,0
"5994",285000,0,10002,0,0
"5995",390000,0,10002,0,0
"5996",579000,0,10002,0,0
"5997",379000,0,10002,0,0
"5998",675000,0,10002,0,0
"5999",445000,0,10002,0,0
"6000",465000,0,10002,0,0
"6001",690000,0,10002,0,0
"6002",445000,0,10002,0,0
"6003",390000,0,10002,0,0
"6004",480000,0,10002,0,0
"6005",515000,0,10002,0,0
"6006",315000,0,10002,0,0
"6007",268000,0,10002,0,0
"6008",280000,0,10002,0,0
"6009",385000,0,10002,0,0
"6010",425000,0,10002,0,0
"6011",358000,0,10002,0,0
"6012",450000,0,10002,0,0
"6013",367500,0,10002,0,0
"6014",520000,0,10002,0,0
"6015",447500,0,10002,0,0
"6016",275625,0,10002,0,0
"6017",445000,0,10002,0,0
"6018",485000,0,10002,0,0
"6019",350000,0,10002,0,0
"6020",390000,0,10002,0,0
"6021",529000,0,10002,0,0
"6022",499000,0,10002,0,0
"6023",5200000,12716,10002,50,0
"6024",850000,0,10002,1,0
"6025",262000,0,10002,1,0
"6026",960000,0,10002,1,0
"6027",125000,0,10002,1,0
"6028",125000,0,10002,1,0
"6029",616000,0,10002,1,0
"6030",616000,0,10002,1,0
"6031",550000,0,10002,1,0
"6032",550000,0,10002,1,0
"6033",335000,0,10002,1,0
"6034",550000,0,10002,1,0
"6035",496860,0,10002,1,0
"6036",544763,0,10002,1,0
"6037",672045,0,10002,1,0
"6038",544763,0,10002,1,0
"6039",433992,0,10002,1,0
"6040",456300,0,10002,1,0
"6041",314340,0,10002,1,0
"6042",314340,0,10002,1,0
"6043",605787,0,10002,1,0
"6044",320424,0,10002,1,0
"6045",370890,0,10002,1,0
"6046",712775,0,10002,1,0
"6047",324480,0,10002,1,0
"6048",697501,0,10002,1,0
"6049",652752,0,10002,1,0
"6050",528417,0,10002,1,0
"6051",1715000,0,10002,1,0
"6052",550000,0,10002,1,0
"6053",595000,0,10002,1,0
"6054",605858,0,10002,1,0
"6055",300000,0,10002,1,0
"6056",610000,0,10002,1,0
"6057",1450000,0,10002,1,0
"6058",2952925,0,10002,1,0
"6059",1440000,0,10002,1,0
"6060",539672,0,10002,1,0
"6061",571238,0,10002,1,0
"6062",560037,0,10002,1,0
"6063",720921,0,10002,1,0
"6064",576329,0,10002,1,0
"6065",484692,0,10002,1,0
"6066",405600,0,10002,1,0
"6067",493818,0,10002,1,0
"6068",539672,0,10002,1,0
"6069",354900,0,10002,1,0
"6070",600767,0,10002,1,0
"6071",675000,0,10002,1,0
"6072",450000,0,10002,1,0
"6073",892000,0,10002,1,0
"6074",996000,0,10002,1,0
"6075",2940000,0,10002,1,0
"6076",2875000,0,10002,1,0
"6077",600767,0,10002,1,0
"6078",1151000,0,10002,1,0
"6079",1170987,0,10002,1,0
"6080",3869350,0,10002,1,0
"6081",911333,0,10002,1,0
"6082",949500,0,10002,1,0
"6083",1400093,0,10002,1,0
"6084",2698362,0,10002,1,0
"6085",1650000,0,10002,1,0
"6086",1527375,0,10002,1,0
"6087",1600000,0,10002,1,0
"6088",565000,0,10002,1,0
"6089",765000,0,10002,1,0
"6090",1180000,0,10002,1,0
"6091",85000,0,10002,1,0
"6092",998000,0,10002,1,0
"6093",925000,0,10002,1,0
"6094",800000,0,10002,1,0
"6095",780000,0,10002,1,0
"6096",2750000,0,10002,1,0
